League Name,League Level,League Season,Matchday,Match Date,Match Time,Host Team ID,Host Team Name,Host Team Hometown,Host Team URL,Guest Team ID,Guest Team Name,Guest Team Hometown,Guest Team URL,Goals Host,Goals Guest,Goals Host Half Time,Goals Guest Half Time,Game Outcome
Telekom 1.CFL,1,2018-2019,1,04.08.2018,17:30,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,1,0,0,G
Telekom 1.CFL,1,2018-2019,1,04.08.2018,17:30,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,0,1,0,0,G
Telekom 1.CFL,1,2018-2019,1,04.08.2018,18:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,1,05.08.2018,20:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1,1,1,1,D
Telekom 1.CFL,1,2018-2019,1,04.08.2018,17:30,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,2,12.08.2018,19:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,3,0,2,0,H
Telekom 1.CFL,1,2018-2019,2,11.08.2018,17:30,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,2,11.08.2018,17:30,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,2,11.08.2018,18:00,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,2,11.08.2018,17:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,3,15.08.2018,17:00,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,3,15.08.2018,17:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1,0,,,H
Telekom 1.CFL,1,2018-2019,3,15.08.2018,17:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,2,4,,,G
Telekom 1.CFL,1,2018-2019,3,15.08.2018,19:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,2,1,,,H
Telekom 1.CFL,1,2018-2019,3,15.08.2018,17:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1,3,,,G
Telekom 1.CFL,1,2018-2019,4,19.08.2018,17:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,4,18.08.2018,17:00,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,4,18.08.2018,17:00,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1,0,0,0,H
Telekom 1.CFL,1,2018-2019,4,18.08.2018,17:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,2,1,1,1,H
Telekom 1.CFL,1,2018-2019,4,18.08.2018,17:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1,2,1,1,G
Telekom 1.CFL,1,2018-2019,5,25.08.2018,17:00,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,5,25.08.2018,17:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,1,3,,,G
Telekom 1.CFL,1,2018-2019,5,25.08.2018,17:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,5,25.08.2018,18:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1,2,,,G
Telekom 1.CFL,1,2018-2019,5,25.08.2018,17:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,6,01.09.2018,20:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,6,01.09.2018,16:00,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,2,0,,,H
Telekom 1.CFL,1,2018-2019,6,02.09.2018,17:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,6,01.09.2018,16:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,6,01.09.2018,16:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,7,15.09.2018,15:30,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,7,15.09.2018,15:30,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,0,2,,,G
Telekom 1.CFL,1,2018-2019,7,15.09.2018,15:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,7,15.09.2018,15:30,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,3,1,,,H
Telekom 1.CFL,1,2018-2019,7,15.09.2018,15:30,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,8,19.09.2018,18:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,8,19.09.2018,15:00,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,8,19.09.2018,15:00,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,8,19.09.2018,15:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,8,19.09.2018,15:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,2,0,,,H
Telekom 1.CFL,1,2018-2019,9,22.09.2018,15:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,0,2,,,G
Telekom 1.CFL,1,2018-2019,9,23.09.2018,15:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,9,22.09.2018,19:00,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,1,2,,,G
Telekom 1.CFL,1,2018-2019,9,22.09.2018,15:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,9,23.09.2018,15:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,2,1,,,H
Telekom 1.CFL,1,2018-2019,10,29.09.2018,15:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1,0,,,H
Telekom 1.CFL,1,2018-2019,10,29.09.2018,15:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,0,5,,,G
Telekom 1.CFL,1,2018-2019,10,29.09.2018,15:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,10,29.09.2018,18:00,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,10,29.09.2018,15:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,3,1,,,H
Telekom 1.CFL,1,2018-2019,11,06.10.2018,14:30,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,4,0,,,H
Telekom 1.CFL,1,2018-2019,11,06.10.2018,14:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,11,06.10.2018,14:30,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,11,06.10.2018,14:30,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,11,06.10.2018,14:30,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,12,20.10.2018,16:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,2,1,,,H
Telekom 1.CFL,1,2018-2019,12,20.10.2018,13:30,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1,2,,,G
Telekom 1.CFL,1,2018-2019,12,20.10.2018,13:30,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,12,20.10.2018,13:30,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1,0,,,H
Telekom 1.CFL,1,2018-2019,12,20.10.2018,13:30,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,13,27.10.2018,13:30,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,13,27.10.2018,13:30,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,13,27.10.2018,13:30,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,0,1,,,G
Telekom 1.CFL,1,2018-2019,13,27.10.2018,13:30,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,2,0,,,H
Telekom 1.CFL,1,2018-2019,13,27.10.2018,13:30,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,1,0,,,H
Telekom 1.CFL,1,2018-2019,14,03.11.2018,13:30,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,0,2,,,G
Telekom 1.CFL,1,2018-2019,14,03.11.2018,13:30,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,0,4,,,G
Telekom 1.CFL,1,2018-2019,14,03.11.2018,13:30,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1,0,,,H
Telekom 1.CFL,1,2018-2019,14,03.11.2018,13:30,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,0,2,,,G
Telekom 1.CFL,1,2018-2019,14,03.11.2018,13:30,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,15,10.11.2018,13:00,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,15,10.11.2018,13:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1,3,,,G
Telekom 1.CFL,1,2018-2019,15,10.11.2018,13:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,15,10.11.2018,13:00,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,15,10.11.2018,13:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,3,0,,,H
Telekom 1.CFL,1,2018-2019,16,24.11.2018,13:00,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,1,3,,,G
Telekom 1.CFL,1,2018-2019,16,24.11.2018,17:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,0,4,,,G
Telekom 1.CFL,1,2018-2019,16,24.11.2018,17:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,16,24.11.2018,13:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,16,24.11.2018,13:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1,0,,,H
Telekom 1.CFL,1,2018-2019,17,01.12.2018,13:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,2,2,,,D
Telekom 1.CFL,1,2018-2019,17,01.12.2018,13:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,17,01.12.2018,15:30,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1,2,,,G
Telekom 1.CFL,1,2018-2019,17,01.12.2018,13:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,2,1,,,H
Telekom 1.CFL,1,2018-2019,17,01.12.2018,13:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,3,0,,,H
Telekom 1.CFL,1,2018-2019,18,05.12.2018,17:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,18,05.12.2018,13:00,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,2,0,,,H
Telekom 1.CFL,1,2018-2019,18,05.12.2018,13:00,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,18,05.12.2018,13:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,3,0,,,H
Telekom 1.CFL,1,2018-2019,18,05.12.2018,13:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,3,0,,,H
Telekom 1.CFL,1,2018-2019,19,08.12.2018,13:00,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,3,2,,,H
Telekom 1.CFL,1,2018-2019,19,09.12.2018,13:00,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,19,08.12.2018,13:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1,0,,,H
Telekom 1.CFL,1,2018-2019,19,08.12.2018,13:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,2,1,,,H
Telekom 1.CFL,1,2018-2019,19,08.12.2018,13:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,20,19.02.2019,14:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,5,0,,,H
Telekom 1.CFL,1,2018-2019,20,19.02.2019,14:00,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,2,3,,,G
Telekom 1.CFL,1,2018-2019,20,19.02.2019,14:00,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1,3,,,G
Telekom 1.CFL,1,2018-2019,20,19.02.2019,14:00,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,3,3,,,D
Telekom 1.CFL,1,2018-2019,20,19.02.2019,14:00,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,21,26.02.2019,14:00,1193,Grbalj,Radanovići,https://www.srbijasport.net/club/1193-grbalj-radanovici/results,1194,Rudar,Pljevlja,https://www.srbijasport.net/club/1194-rudar-pljevlja/results,1,1,,,D
Telekom 1.CFL,1,2018-2019,21,26.02.2019,12:00,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,0,0,,,D
Telekom 1.CFL,1,2018-2019,21,26.02.2019,14:00,251,Sutjeska,Nikšić,https://www.srbijasport.net/club/251-sutjeska-niksic/results,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,2,1,,,H
Telekom 1.CFL,1,2018-2019,21,26.02.2019,14:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1,2,,,G
Telekom 1.CFL,1,2018-2019,21,26.02.2019,14:00,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,6904,Iskra,Danilovgrad,https://www.srbijasport.net/club/6904-iskra-danilovgrad/results,0,2,,,G
Telekom 1.CFL,1,2018-2019,22,02.03.2019,13:00,5851,OFK Titograd,Podgorica,https://www.srbijasport.net/club/5851-ofk-titograd-podgorica/results,43,Zeta,Golubovci,https://www.srbijasport.net/club/43-zeta-golubovci/results,0,2,,,G
Telekom 1.CFL,1,2018-2019,22,02.03.2019,14:00,51,Budućnost,Podgorica,https://www.srbijasport.net/club/51-buducnost-podgorica/results,1197,Lovćen,Cetinje,https://www.srbijasport.net/club/1197-lovcen-cetinje/results,7,0,,,H
Telekom 1.CFL,1,2018-2019,22,02.03.2019,14:00,1196,OFK Petrovac,Petrovac,https://www.srbijasport.net/club/1196-ofk-petrovac-petrovac/results,5852,Mornar,Bar,https://www.srbijasport.net/club/5852-mornar-bar/results,2,1,,,H
